trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
JAK.34-R02,05:58:23,05:58:33,B01424P,39,,0,
JAK.34-R02,06:00:05,06:00:15,B05019P,40,,0,
JAK.34-R02,06:01:16,06:01:26,B01423P,41,,0,
JAK.34-R02,06:02:25,06:02:35,B05711P,42,,0,
JAK.35-R03,05:00:00,05:00:10,B05723P,0,,0,
JAK.35-R03,05:00:41,05:00:51,B05049P,1,,0,
JAK.35-R03,05:01:49,05:01:59,B02741P,2,,0,
JAK.35-R03,05:03:13,05:03:23,B03223P,3,,0,
JAK.35-R03,05:04:45,05:04:55,B05742P,4,,0,
JAK.35-R03,05:08:05,05:08:15,B00924P,5,,0,
JAK.35-R03,05:09:41,05:09:51,B04700P,6,,0,
JAK.35-R03,05:11:18,05:11:28,B03372P,7,,0,
JAK.35-R03,05:13:09,05:13:19,B02172P,8,,0,
JAK.35-R03,05:14:45,05:14:55,B04247P,9,,0,
JAK.35-R03,05:15:34,05:15:44,B01730P,10,,0,
JAK.35-R03,05:17:26,05:17:36,B02941P,11,,0,
JAK.35-R03,05:19:21,05:19:31,B01620P,12,,0,
JAK.35-R03,05:21:06,05:21:16,B02633P,13,,0,
JAK.35-R03,05:23:07,05:23:17,B01201P,14,,0,
JAK.35-R03,05:24:11,05:24:21,B01202P,15,,0,
JAK.35-R03,05:24:59,05:25:09,B01040P,16,,0,
JAK.35-R03,05:26:06,05:26:16,B03977P,17,,0,
JAK.35-R03,05:26:47,05:26:57,B02077P,18,,0,
JAK.35-R03,05:33:33,05:33:43,B02966P,19,,0,
JAK.35-R03,05:34:11,05:34:21,B02070P,20,,0,
JAK.35-R03,05:35:41,05:35:51,B02015P,21,,0,
JAK.35-R03,05:43:59,05:44:09,B04806P,22,,0,
JAK.35-R03,05:47:40,05:47:50,B01372P,23,,0,
JAK.35-R03,05:48:16,05:48:26,B05025P,24,,0,
JAK.35-R03,05:49:55,05:50:05,B02567P,25,,0,
JAK.35-R03,05:51:14,05:51:24,B02402P,26,,0,
JAK.35-R03,05:52:12,05:52:22,B01843P,27,,0,
JAK.35-R03,05:54:16,05:54:26,B02032P,28,,0,
JAK.35-R03,05:55:13,05:55:23,B06177P,29,,0,
JAK.35-R05,05:00:00,05:00:10,B06177P,0,,0,
JAK.35-R05,05:04:26,05:04:36,B03141P,1,,0,
JAK.35-R05,05:05:31,05:05:41,B02568P,2,,0,
JAK.35-R05,05:06:09,05:06:19,B02566P,3,,0,
JAK.35-R05,05:07:03,05:07:13,B01548P,4,,0,
JAK.35-R05,05:09:14,05:09:24,B02814P,5,,0,
JAK.35-R05,05:11:10,05:11:20,B06189P,6,,0,
JAK.35-R05,05:12:38,05:12:48,B06190P,7,,0,
JAK.35-R05,05:15:02,05:15:12,B01455P,8,,0,
JAK.35-R05,05:16:09,05:16:19,B02815P,9,,0,
JAK.35-R05,05:18:40,05:18:50,B02529P,10,,0,
JAK.35-R05,05:19:47,05:19:57,B02974P,11,,0,
JAK.35-R05,05:27:31,05:27:41,B05634P,12,,0,
JAK.35-R05,05:31:55,05:32:05,B04662P,13,,0,
JAK.35-R05,05:39:23,05:39:33,B03133P,14,,0,
JAK.35-R05,05:40:20,05:40:30,B02016P,15,,0,
JAK.35-R05,05:42:07,05:42:17,B02071P,16,,0,
JAK.35-R05,05:44:02,05:44:12,B01380P,17,,0,
JAK.35-R05,05:51:31,05:51:41,B03455P,18,,0,
JAK.35-R05,05:53:00,05:53:10,B00538P,19,,0,
JAK.35-R05,05:54:07,05:54:17,B01009P,20,,0,
JAK.35-R05,05:56:32,05:56:42,B03745P,21,,0,
JAK.35-R05,05:58:28,05:58:38,B04157P,22,,0,
JAK.35-R05,06:00:11,06:00:21,B05671P,23,,0,
JAK.35-R05,06:01:03,06:01:13,B00866P,24,,0,
JAK.35-R05,06:02:16,06:02:26,B02942P,25,,0,
JAK.35-R05,06:02:55,06:03:05,B05798P,26,,0,
JAK.35-R05,06:04:32,06:04:42,B03028P,27,,0,
JAK.35-R05,06:05:42,06:05:52,B04005P,28,,0,
JAK.35-R05,06:08:39,06:08:49,B01593P,29,,0,
JAK.35-R05,06:10:16,06:10:26,B01011P,30,,0,
JAK.35-R05,06:11:49,06:11:59,B01990P,31,,0,
JAK.35-R05,06:14:44,06:14:54,B03590P,32,,0,
JAK.35-R05,06:15:39,06:15:49,B00060P,33,,0,
JAK.35-R05,06:16:25,06:16:35,B04303P,34,,0,
JAK.35-R05,06:17:46,06:17:56,B04711P,35,,0,
JAK.35-R05,06:19:01,06:19:11,B05306P,36,,0,
JAK.35-R05,06:19:51,06:20:01,B05776P,37,,0,
JAK.35-R05,06:21:33,06:21:43,B05723P,38,,0,
JAK.37-R01,05:00:00,05:00:10,B02828P,0,,0,
JAK.37-R01,05:00:54,05:01:04,B04797P,1,,0,
JAK.37-R01,05:01:40,05:01:50,B02239P,2,,0,
JAK.37-R01,05:02:52,05:03:02,B00473P,3,,0,
JAK.37-R01,05:04:42,05:04:52,B01429P,4,,0,
JAK.37-R01,05:06:10,05:06:20,B01307P,5,,0,
JAK.37-R01,05:07:25,05:07:35,B04115P,6,,0,
JAK.37-R01,05:08:35,05:08:45,B04733P,7,,0,
JAK.37-R01,05:09:31,05:09:41,B02508P,8,,0,
JAK.37-R01,05:10:50,05:11:00,B05271P,9,,0,
JAK.37-R01,05:11:26,05:11:36,B02955P,10,,0,
JAK.37-R01,05:12:00,05:12:10,B04074P,11,,0,
JAK.37-R01,05:13:13,05:13:23,B00908P,12,,0,
JAK.37-R01,05:13:55,05:14:05,B03648P,13,,0,
JAK.37-R01,05:14:44,05:14:54,B04716P,14,,0,
JAK.37-R01,05:15:32,05:15:42,B04273P,15,,0,
JAK.37-R01,05:16:08,05:16:18,B03611P,16,,0,
JAK.37-R01,05:16:56,05:17:06,B04324P,17,,0,
JAK.37-R01,05:17:42,05:17:52,B04325P,18,,0,
JAK.37-R01,05:19:05,05:19:15,B00471P,19,,0,
JAK.37-R01,05:19:49,05:19:59,B00398P,20,,0,
JAK.37-R01,05:20:33,05:20:43,B04480P,21,,0,
JAK.37-R01,05:21:25,05:21:35,B03941P,22,,0,
JAK.37-R01,05:23:00,05:23:10,B04953P,23,,0,
JAK.37-R01,05:23:53,05:24:03,B00513P,24,,0,
JAK.37-R01,05:24:49,05:24:59,B00520P,25,,0,
JAK.37-R01,05:25:46,05:25:56,B03435P,26,,0,
JAK.37-R01,05:27:06,05:27:16,B04825P,27,,0,
JAK.37-R01,05:27:35,05:27:45,B00670P,28,,0,
JAK.37-R01,05:27:51,05:28:01,B05123P,29,,0,
JAK.37-R01,05:29:00,05:29:10,B05216P,30,,0,
JAK.37-R01,05:30:41,05:30:51,B04590P,31,,0,
JAK.37-R01,05:31:51,05:32:01,B05309P,32,,0,
JAK.37-R01,05:32:32,05:32:42,B00412P,33,,0,
JAK.37-R01,05:34:57,05:35:07,B00401P,34,,0,
JAK.37-R01,05:36:09,05:36:19,B00843P,35,,0,
JAK.37-R01,05:37:18,05:37:28,B03538P,36,,0,
JAK.37-R01,05:38:09,05:38:19,B01175P,37,,0,
JAK.37-R01,05:39:49,05:39:59,B00022P,38,,0,
JAK.37-R01,05:40:28,05:40:38,B02002P,39,,0,
JAK.38-R01,05:00:00,05:00:10,B01095P,0,,0,
JAK.38-R01,05:01:01,05:01:11,B04114P,1,,0,
JAK.38-R01,05:01:46,05:01:56,B00411P,2,,0,
JAK.38-R01,05:03:02,05:03:12,B02440P,3,,0,
JAK.38-R01,05:03:47,05:03:57,B05379P,4,,0,
JAK.38-R01,05:06:18,05:06:28,B03346P,5,,0,
JAK.38-R01,05:07:08,05:07:18,B01589P,6,,0,
JAK.38-R01,05:08:33,05:08:43,B01457P,7,,0,
JAK.38-R01,05:14:20,05:14:30,B04764P,8,,0,
JAK.38-R01,05:15:40,05:15:50,B03347P,9,,0,
JAK.38-R01,05:17:07,05:17:17,B05614P,10,,0,
JAK.38-R01,05:18:39,05:18:49,B02731P,11,,0,
JAK.38-R01,05:19:23,05:19:33,B01382P,12,,0,
JAK.38-R01,05:20:41,05:20:51,B01890P,13,,0,
JAK.38-R01,05:22:31,05:22:41,B01406P,14,,0,
JAK.38-R01,05:23:47,05:23:57,B03446P,15,,0,
JAK.38-R01,05:24:38,05:24:48,B04632P,16,,0,
JAK.38-R01,05:25:16,05:25:26,B03778P,17,,0,
JAK.38-R01,05:26:06,05:26:16,B01185P,18,,0,
JAK.38-R01,05:27:53,05:28:03,B05115P,19,,0,
JAK.38-R01,05:29:56,05:30:06,B03640P,20,,0,
JAK.38-R01,05:30:46,05:30:56,B03359P,21,,0,
JAK.38-R01,05:31:58,05:32:08,B04108P,22,,0,
JAK.38-R01,05:32:58,05:33:08,B03898P,23,,0,
JAK.38-R01,05:33:55,05:34:05,B04745P,24,,0,
JAK.38-R01,05:35:04,05:35:14,B03514P,25,,0,
JAK.38-R01,05:35:44,05:35:54,B03665P,26,,0,
JAK.38-R01,05:36:43,05:36:53,B03664P,27,,0,
JAK.38-R01,05:37:36,05:37:46,B00965P,28,,0,
JAK.38-R01,05:38:25,05:38:35,B00961P,29,,0,
JAK.38-R01,05:40:48,05:40:58,B05708P,30,,0,
JAK.39-R01,05:00:00,05:00:10,B02289P,0,,0,
JAK.39-R01,05:00:53,05:01:03,B04492P,1,,0,
JAK.39-R01,05:02:35,05:02:45,B03586P,2,,0,
JAK.39-R01,05:03:46,05:03:56,B03189P,3,,0,
JAK.39-R01,05:04:31,05:04:41,B04975P,4,,0,
JAK.39-R01,05:06:04,05:06:14,B02534P,5,,0,
JAK.39-R01,05:06:52,05:07:02,B03660P,6,,0,
JAK.39-R01,05:08:19,05:08:29,B00196P,7,,0,
JAK.39-R01,05:09:33,05:09:43,B00306P,8,,0,
JAK.39-R01,05:10:39,05:10:49,B00195P,9,,0,
JAK.39-R01,05:11:19,05:11:29,B05581P,10,,0,
JAK.39-R01,05:12:12,05:12:22,B00369P,11,,0,
JAK.39-R01,05:14:56,05:15:06,B01803P,12,,0,
JAK.39-R01,05:15:58,05:16:08,B02818P,13,,0,
JAK.39-R01,05:17:39,05:17:49,B04648P,14,,0,
JAK.39-R01,05:20:48,05:20:58,B05459P,15,,0,
JAK.39-R01,05:24:29,05:24:39,B02372P,16,,0,
JAK.39-R01,05:28:39,05:28:49,B03146P,17,,0,
JAK.39-R01,05:29:35,05:29:45,B05913P,18,,0,
JAK.39-R01,05:30:58,05:31:08,B04010P,19,,0,
JAK.39-R01,05:32:42,05:32:52,B03595P,20,,0,
JAK.39-R01,05:33:22,05:33:32,B04383P,21,,0,
JAK.39-R01,05:34:40,05:34:50,B01936P,22,,0,
JAK.39-R01,05:35:37,05:35:47,B05363P,23,,0,
JAK.39-R01,05:36:36,05:36:46,B02202P,24,,0,
JAK.39-R01,05:39:17,05:39:27,B04568P,25,,0,
JAK.39-R01,05:40:26,05:40:36,B03945P,26,,0,
JAK.39-R01,05:41:15,05:41:25,B04489P,27,,0,
JAK.39-R01,05:42:14,05:42:24,B03415P,28,,0,
JAK.39-R01,05:43:18,05:43:28,B02026P,29,,0,
JAK.39-R01,05:44:43,05:44:53,B03860P,30,,0,
JAK.39-R01,05:45:13,05:45:23,B03203P,31,,0,
JAK.39-R01,05:48:43,05:48:53,B02984P,32,,0,
JAK.39-R01,05:54:02,05:54:12,B00728P,33,,0,
JAK.39-R01,05:54:54,05:55:04,B04239P,34,,0,
JAK.39-R01,05:56:32,05:56:42,B01624P,35,,0,
JAK.39-R01,05:57:27,05:57:37,B01625P,36,,0,
JAK.39-R01,05:58:06,05:58:16,B03963P,37,,0,
JAK.39-R01,05:59:16,05:59:26,B04363P,38,,0,
JAK.39-R01,06:00:09,06:00:19,B05378P,39,,0,
JAK.39-R01,06:00:58,06:01:08,B01983P,40,,0,
JAK.39-R01,06:01:25,06:01:35,B01984P,41,,0,
JAK.39-R02,05:00:00,05:00:10,B01984P,0,,0,
JAK.39-R02,05:01:02,05:01:12,B05790P,1,,0,
JAK.39-R02,05:03:42,05:03:52,B04014P,2,,0,
JAK.39-R02,05:04:19,05:04:29,B03755P,3,,0,
JAK.39-R02,05:05:48,05:05:58,B03927P,4,,0,
JAK.39-R02,05:07:35,05:07:45,B00643P,5,,0,
JAK.39-R02,05:09:16,05:09:26,B02181P,6,,0,
JAK.39-R02,05:10:38,05:10:48,B02790P,7,,0,
JAK.39-R02,05:11:28,05:11:38,B03145P,8,,0,
JAK.39-R02,05:12:56,05:13:06,B02463P,9,,0,
JAK.39-R02,05:13:52,05:14:02,B00365P,10,,0,
JAK.39-R02,05:14:31,05:14:41,B01427P,11,,0,
JAK.39-R02,05:15:37,05:15:47,B01426P,12,,0,
JAK.39-R02,05:16:08,05:16:18,B01425P,13,,0,
JAK.39-R02,05:17:02,05:17:12,B01424P,14,,0,
JAK.39-R02,05:19:31,05:19:41,B03393P,15,,0,
JAK.39-R02,05:22:50,05:23:00,B00368P,16,,0,
JAK.39-R02,05:24:29,05:24:39,B00227P,17,,0,
JAK.39-R02,05:25:02,05:25:12,B05318P,18,,0,
JAK.39-R02,05:27:06,05:27:16,B05290P,19,,0,
JAK.39-R02,05:28:04,05:28:14,B00947P,20,,0,
JAK.39-R02,05:29:33,05:29:43,B03659P,21,,0,
JAK.39-R02,05:30:57,05:31:07,B04299P,22,,0,
JAK.39-R02,05:32:05,05:32:15,B00628P,23,,0,
JAK.39-R02,05:33:41,05:33:51,B03363P,24,,0,
JAK.39-R02,05:35:14,05:35:24,B05147P,25,,0,
JAK.39-R02,05:36:20,05:36:30,B01578P,26,,0,
JAK.39-R02,05:37:38,05:37:48,B01622P,27,,0,
JAK.39-R02,05:40:47,05:40:57,B05148P,28,,0,
JAK.39-R02,05:41:15,05:41:25,B05146P,29,,0,
JAK.39-R02,05:42:05,05:42:15,B02289P,30,,0,
JAK.40-R02,05:00:00,05:00:10,P00194,0,,0,
JAK.40-R02,05:01:21,05:01:31,B02844P,1,,0,
JAK.40-R02,05:05:20,05:05:30,B03091P,2,,0,
JAK.40-R02,05:06:28,05:06:38,B01940P,3,,0,
JAK.40-R02,05:07:09,05:07:19,B05926P,4,,0,
JAK.40-R02,05:07:46,05:07:56,B05757P,5,,0,
JAK.40-R02,05:08:57,05:09:07,B00550P,6,,0,
JAK.40-R02,05:10:14,05:10:24,B03835P,7,,0,
JAK.40-R02,05:11:08,05:11:18,B03547P,8,,0,
JAK.40-R02,05:12:43,05:12:53,B03419P,9,,0,
JAK.40-R02,05:14:30,05:14:40,B02483P,10,,0,
JAK.40-R02,05:16:25,05:16:35,B04569P,11,,0,
JAK.40-R02,05:18:26,05:18:36,B01621P,12,,0,
JAK.40-R02,05:19:27,05:19:37,B03418P,13,,0,
JAK.40-R02,05:22:28,05:22:38,B03333P,14,,0,
JAK.40-R02,05:23:50,05:24:00,B05107P,15,,0,
JAK.40-R02,05:24:26,05:24:36,B02693P,16,,0,
JAK.40-R02,05:25:40,05:25:50,B02271P,17,,0,
JAK.40-R02,05:26:06,05:26:16,B04175P,18,,0,
JAK.40-R02,05:26:49,05:26:59,B01564P,19,,0,
JAK.40-R02,05:30:41,05:30:51,P00116,20,,0,
JAK.40-R02,05:33:23,05:33:33,B04407P,21,,0,
JAK.40-R02,05:35:45,05:35:55,B00228P,22,,0,
JAK.40-R02,05:38:14,05:38:24,B04319P,23,,0,
JAK.40-R02,05:39:29,05:39:39,B04313P,24,,0,
JAK.40-R02,05:40:38,05:40:48,B01381P,25,,0,
JAK.40-R02,05:41:55,05:42:05,B04739P,26,,0,
JAK.40-R02,05:43:01,05:43:11,B00223P,27,,0,
JAK.40-R02,05:43:50,05:44:00,B04860P,28,,0,
JAK.40-R02,05:44:43,05:44:53,B05255P,29,,0,
JAK.40-R02,05:45:47,05:45:57,B01060P,30,,0,
JAK.40-R02,05:49:21,05:49:31,B04741P,31,,0,
JAK.40-R02,05:50:34,05:50:44,B03612P,32,,0,
JAK.40-R02,05:51:58,05:52:08,B05332P,33,,0,
JAK.40-R02,05:52:41,05:52:51,B03737P,34,,0,
JAK.40-R02,05:54:26,05:54:36,B03816P,35,,0,
JAK.40-R02,05:55:46,05:55:56,B02322P,36,,0,
JAK.40-R02,05:57:35,05:57:45,B01163P,37,,0,
JAK.40-R02,05:59:25,05:59:35,B05733P,38,,0,
JAK.40-R02,06:01:05,06:01:15,B01217P,39,,0,
JAK.40-R02,06:02:20,06:02:30,B04858P,40,,0,
JAK.40-R02,06:04:10,06:04:20,B01479P,41,,0,
JAK.40-R02,06:05:56,06:06:06,B01189P,42,,0,
JAK.40-R02,06:06:39,06:06:49,B00167P,43,,0,
JAK.40-R02,06:08:02,06:08:12,B00712P,44,,0,
JAK.40-R02,06:09:17,06:09:27,B04740P,45,,0,
JAK.40-R02,06:10:16,06:10:26,B00944P,46,,0,
JAK.40-R02,06:11:31,06:11:41,B03259P,47,,0,
JAK.40-R02,06:18:20,06:18:30,P00157,48,,0,
JAK.40-R03,05:00:00,05:00:10,P00157,0,,0,
JAK.40-R03,05:07:37,05:07:47,B03324P,1,,0,
JAK.40-R03,05:17:18,05:17:28,P00117,2,,0,
JAK.40-R03,05:20:57,05:21:07,B03636P,3,,0,
JAK.40-R03,05:21:38,05:21:48,B05109P,4,,0,
JAK.40-R03,05:22:52,05:23:02,B04323P,5,,0,
JAK.40-R03,05:26:01,05:26:11,B04364P,6,,0,
JAK.40-R03,05:27:04,05:27:14,B00540P,7,,0,
JAK.40-R03,05:29:03,05:29:13,B05791P,8,,0,
JAK.40-R03,05:29:58,05:30:08,B04045P,9,,0,
JAK.40-R03,05:31:11,05:31:21,B04105P,10,,0,
JAK.40-R03,05:32:52,05:33:02,B04365P,11,,0,
JAK.40-R03,05:34:11,05:34:21,B00518P,12,,0,
JAK.40-R03,05:34:58,05:35:08,B05139P,13,,0,
JAK.40-R03,05:36:00,05:36:10,B00160P,14,,0,
JAK.40-R03,05:38:49,05:38:59,B05202P,15,,0,
JAK.40-R03,05:43:00,05:43:10,B06259P,16,,0,
JAK.40-R03,05:45:29,05:45:39,B06260P,17,,0,
JAK.40-R03,05:47:31,05:47:41,B06261P,18,,0,
JAK.40-R03,05:50:02,05:50:12,B06262P,19,,0,
JAK.40-R03,05:53:16,05:53:26,B05202P,20,,0,
JAK.40-R03,05:56:28,05:56:38,P00194,21,,0,
JAK.41-R02,05:00:00,05:00:10,B02999P,0,,0,
JAK.41-R02,05:00:13,05:00:23,B00564P,1,,0,
JAK.41-R02,05:00:55,05:01:05,B00041P,2,,0,
JAK.41-R02,05:02:02,05:02:12,B02673P,3,,0,
JAK.41-R02,05:03:31,05:03:41,B04165P,4,,0,
JAK.41-R02,05:05:01,05:05:11,B01993P,5,,0,
JAK.41-R02,05:07:15,05:07:25,B05093P,6,,0,
JAK.41-R02,05:10:06,05:10:16,B05092P,7,,0,
JAK.41-R02,05:11:37,05:11:47,B05477P,8,,0,
JAK.41-R02,05:13:11,05:13:21,B04706P,9,,0,
JAK.41-R02,05:14:12,05:14:22,B00915P,10,,0,
JAK.41-R02,05:15:59,05:16:09,B05049P,11,,0,
JAK.41-R02,05:17:07,05:17:17,B02741P,12,,0,
JAK.41-R02,05:18:31,05:18:41,B03223P,13,,0,
JAK.41-R02,05:20:03,05:20:13,B05742P,14,,0,
JAK.41-R02,05:21:07,05:21:17,B02758P,15,,0,
JAK.41-R02,05:22:22,05:22:32,B04559P,16,,0,
JAK.41-R02,05:22:57,05:23:07,B04486P,17,,0,
JAK.41-R02,05:23:54,05:24:04,B04362P,18,,0,
JAK.41-R02,05:24:45,05:24:55,B00444P,19,,0,
JAK.41-R02,05:25:52,05:26:02,B01071P,20,,0,
JAK.41-R02,05:26:22,05:26:32,B05385P,21,,0,
JAK.41-R02,05:27:23,05:27:33,B04805P,22,,0,
JAK.41-R02,05:29:04,05:29:14,B05088P,23,,0,
JAK.41-R02,05:29:49,05:29:59,B03449P,24,,0,
JAK.41-R02,05:30:25,05:30:35,B04872P,25,,0,
JAK.41-R02,05:31:44,05:31:54,B05075P,26,,0,
JAK.41-R02,05:35:33,05:35:43,B02605P,27,,0,
JAK.41-R02,05:36:14,05:36:24,B03411P,28,,0,
JAK.41-R02,05:41:40,05:41:50,B00354P,29,,0,
JAK.41-R02,05:43:13,05:43:23,B00920P,30,,0,
JAK.41-R02,05:44:17,05:44:27,B04170P,31,,0,
JAK.41-R02,05:45:23,05:45:33,B01167P,32,,0,
JAK.41-R02,05:46:20,05:46:30,B01168P,33,,0,
JAK.41-R02,05:47:29,05:47:39,B00308P,34,,0,
JAK.41-R02,05:48:03,05:48:13,B01732P,35,,0,
JAK.41-R02,05:48:59,05:49:09,B01731P,36,,0,
JAK.41-R02,05:49:23,05:49:33,B01169P,37,,0,
JAK.41-R02,05:50:00,05:50:10,B01323P,38,,0,
JAK.41-R02,05:50:57,05:51:07,B05707P,39,,0,
JAK.42-R01,05:00:00,05:00:10,B05707P,0,,0,
JAK.42-R01,05:02:18,05:02:28,B01732P,1,,0,
JAK.42-R01,05:03:14,05:03:24,B01731P,2,,0,
JAK.42-R01,05:04:21,05:04:31,B03929P,3,,0,
JAK.42-R01,05:07:35,05:07:45,B04719P,4,,0,
JAK.42-R01,05:09:15,05:09:25,B05653P,5,,0,
JAK.42-R01,05:10:53,05:11:03,B00355P,6,,0,
JAK.42-R01,05:13:21,05:13:31,B02604P,7,,0,
JAK.42-R01,05:15:31,05:15:41,B00792P,8,,0,
JAK.42-R01,05:17:04,05:17:14,B04000P,9,,0,
JAK.42-R01,05:18:30,05:18:40,B03678P,10,,0,
JAK.42-R01,05:19:22,05:19:32,B00266P,11,,0,
JAK.42-R01,05:25:37,05:25:47,B03478P,12,,0,
JAK.42-R01,05:26:58,05:27:08,B02796P,13,,0,
JAK.42-R01,05:27:43,05:27:53,B03679P,14,,0,
JAK.42-R01,05:29:02,05:29:12,B04867P,15,,0,
JAK.42-R01,05:30:32,05:30:42,B05016P,16,,0,
JAK.42-R01,05:32:09,05:32:19,B02491P,17,,0,
JAK.42-R01,05:33:31,05:33:41,B02601P,18,,0,
JAK.42-R01,05:33:58,05:34:08,B04469P,19,,0,
JAK.42-R01,05:35:01,05:35:11,B04427P,20,,0,
JAK.42-R01,05:36:39,05:36:49,B01999P,21,,0,
JAK.42-R01,05:37:50,05:38:00,B03977P,22,,0,
JAK.42-R01,05:38:31,05:38:41,B02077P,23,,0,
JAK.42-R01,05:40:02,05:40:12,B00886P,24,,0,
JAK.42-R01,05:41:33,05:41:43,B00314P,25,,0,
JAK.42-R01,05:42:24,05:42:34,B05928P,26,,0,
JAK.42-R01,05:42:46,05:42:56,B04602P,27,,0,
JAK.42-R01,05:45:47,05:45:57,B02966P,28,,0,
JAK.42-R01,05:46:25,05:46:35,B02070P,29,,0,
JAK.42-R01,05:47:55,05:48:05,B02015P,30,,0,
JAK.42-R01,05:49:20,05:49:30,B00100P,31,,0,
JAK.42-R01,05:50:23,05:50:33,B02307P,32,,0,
JAK.42-R01,05:51:50,05:52:00,B01578P,33,,0,
JAK.42-R01,05:53:40,05:53:50,B01738P,34,,0,
JAK.42-R01,05:55:54,05:56:04,B04594P,35,,0,
JAK.42-R01,05:58:28,05:58:38,B05828P,36,,0,
JAK.42-R01,06:00:41,06:00:51,B04195P,37,,0,
JAK.42-R01,06:02:26,06:02:36,B05618P,38,,0,
JAK.42-R01,06:03:46,06:03:56,B03865P,39,,0,
JAK.42-R01,06:04:48,06:04:58,B02021P,40,,0,
JAK.42-R01,06:07:07,06:07:17,B01370P,41,,0,
JAK.42-R01,06:08:03,06:08:13,B02978P,42,,0,
JAK.42-R01,06:14:24,06:14:34,B01983P,43,,0,
JAK.42-R01,06:15:32,06:15:42,B04568P,44,,0,
JAK.42-R02,05:00:00,05:00:10,B04568P,0,,0,
JAK.42-R02,05:01:06,05:01:16,B03945P,1,,0,
JAK.42-R02,05:07:37,05:07:47,B02717P,2,,0,
JAK.42-R02,05:08:58,05:09:08,B01320P,3,,0,
JAK.42-R02,05:10:47,05:10:57,B03960P,4,,0,
JAK.42-R02,05:11:25,05:11:35,B01637P,5,,0,
JAK.42-R02,05:13:16,05:13:26,B04865P,6,,0,
JAK.42-R02,05:14:49,05:14:59,B02799P,7,,0,
JAK.42-R02,05:15:46,05:15:56,B04529P,8,,0,
JAK.42-R02,05:17:29,05:17:39,B04575P,9,,0,
JAK.42-R02,05:23:31,05:23:41,B04518P,10,,0,
JAK.42-R02,05:24:43,05:24:53,B01255P,11,,0,
JAK.42-R02,05:26:04,05:26:14,B02308P,12,,0,
JAK.42-R02,05:27:26,05:27:36,B03133P,13,,0,
JAK.42-R02,05:28:23,05:28:33,B02016P,14,,0,
JAK.42-R02,05:30:10,05:30:20,B02071P,15,,0,
JAK.42-R02,05:32:05,05:32:15,B01380P,16,,0,
JAK.42-R02,05:34:35,05:34:45,B05929P,17,,0,
JAK.42-R02,05:35:22,05:35:32,B03484P,18,,0,
JAK.42-R02,05:36:05,05:36:15,B05526P,19,,0,
JAK.42-R02,05:37:09,05:37:19,B03455P,20,,0,
JAK.42-R02,05:38:38,05:38:48,B00538P,21,,0,
JAK.42-R02,05:40:12,05:40:22,B03953P,22,,0,
JAK.42-R02,05:41:31,05:41:41,B05270P,23,,0,
JAK.42-R02,05:43:28,05:43:38,B04139P,24,,0,
JAK.42-R02,05:44:27,05:44:37,B00271P,25,,0,
JAK.42-R02,05:46:27,05:46:37,B04778P,26,,0,
JAK.42-R02,05:47:19,05:47:29,B00559P,27,,0,
JAK.42-R02,05:48:05,05:48:15,B02337P,28,,0,
JAK.42-R02,05:49:21,05:49:31,B03478P,29,,0,
JAK.42-R02,05:50:52,05:51:02,B02159P,30,,0,
JAK.42-R02,05:52:10,05:52:20,B03205P,31,,0,
JAK.42-R02,05:53:12,05:53:22,B00791P,32,,0,
JAK.42-R02,05:54:59,05:55:09,B00922P,33,,0,
JAK.42-R02,05:55:35,05:55:45,B02603P,34,,0,
JAK.42-R02,05:56:13,05:56:23,B00921P,35,,0,
JAK.42-R02,05:58:03,05:58:13,B00354P,36,,0,
JAK.42-R02,05:59:36,05:59:46,B00920P,37,,0,
JAK.42-R02,06:00:40,06:00:50,B04170P,38,,0,
JAK.42-R02,06:01:46,06:01:56,B01167P,39,,0,
JAK.42-R02,06:02:43,06:02:53,B01168P,40,,0,
JAK.42-R02,06:03:31,06:03:41,B01375P,41,,0,
JAK.42-R02,06:04:51,06:05:01,B01941P,42,,0,
JAK.42-R02,06:05:52,06:06:02,B04880P,43,,0,
JAK.42-R02,06:06:13,06:06:23,B01169P,44,,0,
JAK.42-R02,06:06:51,06:07:01,B01323P,45,,0,
JAK.42-R02,06:07:48,06:07:58,B05707P,46,,0,
JAK.43C-R01,05:00:00,05:00:10,B06277P,0,,0,
JAK.43C-R01,05:01:48,05:01:58,B06671P,1,,0,
JAK.43C-R01,05:02:57,05:03:07,B06672P,2,,0,
JAK.43C-R01,05:04:16,05:04:26,B06673P,3,,0,
JAK.43C-R01,05:05:31,05:05:41,B06674P,4,,0,
JAK.43C-R01,05:06:59,05:07:09,B06675P,5,,0,
JAK.43C-R01,05:10:55,05:11:05,B06706P,6,,0,
JAK.43C-R02,05:00:00,05:00:10,B06706P,0,,0,
JAK.43C-R02,05:02:45,05:02:55,B06086P,1,,0,
JAK.43C-R02,05:03:43,05:03:53,B06085P,2,,0,
JAK.43C-R02,05:06:02,05:06:12,B06273P,3,,0,
JAK.43C-R02,05:07:21,05:07:31,B06268P,4,,0,
JAK.43C-R02,05:08:29,05:08:39,B06269P,5,,0,
JAK.43C-R02,05:11:45,05:11:55,B06277P,6,,0,
JAK.46-R01,05:00:00,05:00:10,B01048P,0,,0,
