trip_id,start_time,end_time,headway_secs,exact_times
9F-R02,20:00:00,22:00:00,1200,0
7Q-R01,05:00:00,06:00:00,1200,0
7Q-R01,06:00:00,09:00:00,600,0
7Q-R01,09:00:00,16:00:00,1200,0
7Q-R01,16:00:00,20:00:00,600,0
7Q-R02,05:00:00,06:00:00,1200,0
7Q-R02,06:00:00,09:00:00,600,0
7Q-R02,09:00:00,16:00:00,1200,0
7Q-R02,16:00:00,20:00:00,600,0
6T-R01,05:00:00,06:00:00,1200,0
6T-R01,06:00:00,09:00:00,600,0
6T-R01,09:00:00,16:00:00,1200,0
6T-R01,16:00:00,20:00:00,600,0
6T-R01,20:00:00,22:00:00,1200,0
6T-R02,05:00:00,06:00:00,1200,0
6T-R02,06:00:00,09:00:00,600,0
6T-R02,09:00:00,16:00:00,1200,0
6T-R02,16:00:00,20:00:00,600,0
6T-R02,20:00:00,22:00:00,1200,0
7ST-L03,05:00:00,06:00:00,1200,0
7ST-L03,06:00:00,09:00:00,600,0
7ST-L03,09:00:00,16:00:00,1200,0
7ST-L03,16:00:00,20:00:00,600,0
7ST-L03,20:00:00,22:00:00,1200,0
R1A-R01,05:00:00,06:00:00,1200,0
R1A-R01,06:00:00,09:00:00,600,0
R1A-R01,09:00:00,16:00:00,1200,0
R1A-R01,16:00:00,20:00:00,600,0
R1A-R01,20:00:00,22:00:00,1200,0
R1A-R02,05:00:00,06:00:00,1200,0
R1A-R02,06:00:00,09:00:00,600,0
R1A-R02,09:00:00,16:00:00,1200,0
R1A-R02,16:00:00,20:00:00,600,0
R1A-R02,20:00:00,22:00:00,1200,0
JAK.23-R03,05:00:00,06:00:00,600,0
JAK.23-R03,06:00:00,10:00:00,300,0
JAK.23-R01,10:00:00,16:00:00,600,0
JAK.23-R01,16:00:00,20:00:00,300,0
JAK.23-R01,20:00:00,22:00:00,600,0
JAK.23-R02,05:00:00,06:00:00,600,0
JAK.23-R02,06:00:00,09:00:00,300,0
JAK.23-R02,09:00:00,16:00:00,600,0
JAK.23-R02,16:00:00,20:00:00,300,0
JAK.23-R02,20:00:00,22:00:00,600,0
JAK.106-R01,05:00:00,06:00:00,600,0
JAK.106-R01,06:00:00,09:00:00,300,0
JAK.106-R01,09:00:00,16:00:00,600,0
JAK.106-R01,16:00:00,20:00:00,300,0
JAK.106-R01,20:00:00,22:00:00,600,0
JAK.106-R03,05:00:00,06:00:00,600,0
JAK.106-R03,06:00:00,09:00:00,300,0
JAK.106-R03,09:00:00,16:00:00,600,0
JAK.106-R03,16:00:00,20:00:00,300,0
JAK.106-R03,20:00:00,22:00:00,600,0
T11-R04,05:00:00,11:00:00,1200,0
T11-R05,05:00:00,11:00:00,1200,0
T11-R06C,11:00:00,16:00:00,1200,0
T11-R06C,16:00:00,20:00:00,600,0
T11-R06C,20:00:00,22:00:00,1200,0
T11-R07C,11:00:00,16:00:00,1200,0
T11-R07C,16:00:00,20:00:00,600,0
T11-R07C,20:00:00,22:00:00,1200,0
JAK.48A-R01,05:00:00,06:00:00,600,0
JAK.48A-R01,06:00:00,09:00:00,300,0
JAK.48A-R01,09:00:00,16:00:00,600,0
JAK.48A-R01,16:00:00,20:00:00,300,0
JAK.48A-R01,20:00:00,22:00:00,600,0
JAK.48A-R02,05:00:00,06:00:00,600,0
JAK.48A-R02,06:00:00,09:00:00,300,0
JAK.48A-R02,09:00:00,16:00:00,600,0
JAK.48A-R02,16:00:00,20:00:00,300,0
JAK.48A-R02,20:00:00,22:00:00,600,0
B11-R09,05:00:00,06:00:00,1200,0
B11-R09,06:00:00,09:00:00,600,0
B11-R09,09:00:00,16:00:00,1200,0
B11-R09,16:00:00,20:00:00,600,0
B11-R09,20:00:00,22:00:00,1200,0
B11-R08,05:00:00,06:00:00,1200,0
B11-R08,06:00:00,09:00:00,600,0
B11-R08,09:00:00,16:00:00,1200,0
B11-R08,16:00:00,20:00:00,600,0
B11-R08,20:00:00,22:00:00,1200,0
2-R03,05:00:00,06:00:00,180,0
2-R03,06:00:00,09:00:00,90,0
2-R03,09:00:00,16:00:00,180,0
2-R03,16:00:00,20:00:00,90,0
2-R03,20:00:00,22:00:00,180,0
2-R04,05:00:00,06:00:00,180,0
2-R04,06:00:00,09:00:00,90,0
2-R04,09:00:00,16:00:00,180,0
2-R04,16:00:00,20:00:00,90,0
2-R04,20:00:00,22:00:00,180,0
3-R05,05:00:00,06:00:00,180,0
3-R05,06:00:00,09:00:00,90,0
3-R05,09:00:00,16:00:00,180,0
3-R05,16:00:00,20:00:00,90,0
3-R05,20:00:00,22:00:00,180,0
3-R06,05:00:00,06:00:00,180,0
3-R06,06:00:00,09:00:00,90,0
3-R06,09:00:00,16:00:00,180,0
3-R06,16:00:00,20:00:00,90,0
3-R06,20:00:00,22:00:00,180,0
3H-R01,05:00:00,06:00:00,180,0
3H-R01,06:00:00,09:00:00,90,0
3H-R01,09:00:00,16:00:00,180,0
3H-R01,16:00:00,20:00:00,90,0
3H-R01,20:00:00,22:00:00,180,0
3H-R02,05:00:00,06:00:00,180,0
3H-R02,06:00:00,09:00:00,90,0
3H-R02,09:00:00,16:00:00,180,0
3H-R02,16:00:00,20:00:00,90,0
3H-R02,20:00:00,22:00:00,180,0
2A-R03,05:00:00,06:00:00,180,0
2A-R03,06:00:00,09:00:00,90,0
2A-R03,09:00:00,16:00:00,180,0
2A-R03,16:00:00,20:00:00,90,0
2A-R03,20:00:00,22:00:00,180,0
2A-R04,05:00:00,06:00:00,180,0
2A-R04,06:00:00,09:00:00,90,0
2A-R04,09:00:00,16:00:00,180,0
2A-R04,16:00:00,20:00:00,90,0
2A-R04,20:00:00,22:00:00,180,0
6A-R03,05:00:00,06:00:00,600,0
6A-R03,06:00:00,09:00:00,300,0
6A-R03,09:00:00,16:00:00,600,0
6A-R03,16:00:00,20:00:00,300,0
6A-R03,20:00:00,22:00:00,600,0
6A-R04,05:00:00,06:00:00,600,0
6A-R04,06:00:00,09:00:00,300,0
6A-R04,09:00:00,16:00:00,600,0
6A-R04,16:00:00,20:00:00,300,0
6A-R04,20:00:00,22:00:00,600,0
6B-R03,05:00:00,06:00:00,600,0
6B-R03,06:00:00,09:00:00,300,0
6B-R03,09:00:00,16:00:00,600,0
6B-R03,16:00:00,20:00:00,300,0
6B-R03,20:00:00,22:00:00,600,0
6B-R04,05:00:00,06:00:00,600,0
6B-R04,06:00:00,09:00:00,300,0
6B-R04,09:00:00,16:00:00,600,0
6B-R04,16:00:00,20:00:00,300,0
6B-R04,20:00:00,22:00:00,600,0
7F-R05,06:00:00,09:00:00,300,0
7F-R05,16:00:00,20:00:00,300,0
7F-R06,06:00:00,09:00:00,300,0
7F-R06,16:00:00,20:00:00,300,0
8-R03,05:00:00,06:00:00,600,0
8-R03,06:00:00,09:00:00,300,0
8-R03,09:00:00,16:00:00,600,0
8-R03,16:00:00,20:00:00,300,0
8-R03,20:00:00,22:00:00,600,0
8-R04,05:00:00,06:00:00,600,0
8-R04,06:00:00,09:00:00,300,0
8-R04,09:00:00,16:00:00,600,0
8-R04,16:00:00,20:00:00,300,0
8-R04,20:00:00,22:00:00,600,0
JIS3-R03,05:00:00,06:00:00,1200,0
JIS3-R03,06:00:00,09:00:00,600,0
JIS3-R03,09:00:00,16:00:00,1200,0
JIS3-R03,16:00:00,20:00:00,600,0
JIS3-R03,20:00:00,22:00:00,1200,0
JIS3-R04,05:00:00,06:00:00,1200,0
JIS3-R04,06:00:00,09:00:00,600,0
JIS3-R04,09:00:00,16:00:00,1200,0
JIS3-R04,16:00:00,20:00:00,600,0
JIS3-R04,20:00:00,22:00:00,1200,0
M2-R03,22:00:00,29:00:00,600,0
M2-R04,22:00:00,29:00:00,600,0
M3-R07,22:00:00,29:00:00,600,0
M3-R08,22:00:00,29:00:00,600,0
M6-R05,22:00:00,29:00:00,600,0
M6-R06,22:00:00,29:00:00,600,0
M7-R03,22:00:00,29:00:00,600,0
M7-R04,22:00:00,29:00:00,600,0
M8-R03,22:00:00,29:00:00,600,0
M8-R04,22:00:00,29:00:00,600,0
5C-R09,05:00:00,06:00:00,600,0
5C-R09,06:00:00,09:00:00,300,0
5C-R09,09:00:00,16:00:00,600,0
5C-R09,16:00:00,20:00:00,300,0
5C-R09,20:00:00,22:00:00,600,0
5C-R10,05:00:00,06:00:00,600,0
5C-R10,06:00:00,09:00:00,300,0
5C-R10,09:00:00,16:00:00,600,0
5C-R10,16:00:00,20:00:00,300,0
5C-R10,20:00:00,22:00:00,600,0
4-R10,05:00:00,06:00:00,600,0
4-R10,06:00:00,09:00:00,300,0
4-R10,09:00:00,16:00:00,600,0
4-R10,16:00:00,20:00:00,300,0
4-R10,20:00:00,22:00:00,600,0
4-R11,05:00:00,06:00:00,600,0
4-R11,06:00:00,09:00:00,300,0
4-R11,09:00:00,16:00:00,600,0
4-R11,16:00:00,20:00:00,300,0
4-R11,20:00:00,22:00:00,600,0
4-R10C,11:00:00,16:00:00,600,0
4-R10C,16:00:00,20:00:00,300,0
4-R10C,20:00:00,22:00:00,600,0
4-R11C,11:00:00,16:00:00,600,0
4-R11C,16:00:00,20:00:00,300,0
4-R11C,20:00:00,22:00:00,600,0
M4-R05,22:00:00,29:00:00,600,0
M4-R06,22:00:00,29:00:00,600,0
6Q-R06,05:00:00,06:00:00,1200,0
6Q-R06,06:00:00,09:00:00,600,0
6Q-R06,09:00:00,16:00:00,1200,0
6Q-R06,16:00:00,20:00:00,600,0
6Q-R06,20:00:00,22:00:00,1200,0
6Q-R07,05:00:00,06:00:00,1200,0
6Q-R07,06:00:00,09:00:00,600,0
6Q-R07,09:00:00,16:00:00,1200,0
6Q-R07,16:00:00,20:00:00,600,0
6Q-R07,20:00:00,22:00:00,1200,0
6-R03,05:00:00,06:00:00,180,0
6-R03,06:00:00,09:00:00,90,0
6-R03,09:00:00,16:00:00,180,0
6-R03,16:00:00,20:00:00,90,0
6-R03,20:00:00,22:00:00,180,0
6-R04,05:00:00,06:00:00,180,0
6-R04,06:00:00,09:00:00,90,0
6-R04,09:00:00,16:00:00,180,0
6-R04,16:00:00,20:00:00,90,0
6-R04,20:00:00,22:00:00,180,0
BW9-R01,10:00:00,17:00:00,1200,0
BW9-R03,10:00:00,17:00:00,1200,0
8A-R03,05:00:00,10:00:00,600,0
8A-R04,05:00:00,10:00:00,600,0
1A-R05,05:00:00,06:00:00,1200,0
1A-R05,06:00:00,09:00:00,600,0
1A-R05,09:00:00,16:00:00,1200,0
1A-R05,16:00:00,20:00:00,600,0
1A-R05,20:00:00,22:00:00,1200,0
1T-R03,05:00:00,06:00:00,1200,0
1T-R03,06:00:00,09:00:00,600,0
1T-R03,09:00:00,16:00:00,1200,0
1T-R03,16:00:00,20:00:00,600,0
1T-R03,20:00:00,22:00:00,1200,0
1T-R04,05:00:00,06:00:00,1200,0
1T-R04,06:00:00,09:00:00,600,0
1T-R04,09:00:00,16:00:00,1200,0
1T-R04,16:00:00,20:00:00,600,0
1T-R04,20:00:00,22:00:00,1200,0
7D-R14,05:00:00,06:00:00,1200,0
7D-R14,06:00:00,09:00:00,600,0
7D-R14,09:00:00,16:00:00,1200,0
7D-R14,16:00:00,20:00:00,600,0
7D-R14,20:00:00,22:00:00,1200,0
7D-R15,05:00:00,06:00:00,1200,0
7D-R15,06:00:00,09:00:00,600,0
7D-R15,09:00:00,16:00:00,1200,0
7D-R15,16:00:00,20:00:00,600,0
7D-R15,20:00:00,22:00:00,1200,0
9N-R03,05:00:00,06:00:00,300,0
9N-R03,06:00:00,09:00:00,150,0
9N-R03,09:00:00,16:00:00,300,0
9N-R03,16:00:00,20:00:00,150,0
9N-R03,20:00:00,22:00:00,300,0
9N-R04,05:00:00,06:00:00,300,0
9N-R04,06:00:00,09:00:00,150,0
9N-R04,09:00:00,16:00:00,300,0
9N-R04,16:00:00,20:00:00,150,0
9N-R04,20:00:00,22:00:00,300,0
3-R11,05:00:00,11:00:00,180,0
3-R05C,11:00:00,16:00:00,180,0
3-R05C,16:00:00,20:00:00,90,0
3-R05C,20:00:00,22:00:00,180,0
3-R12,05:00:00,11:00:00,180,0
3-R06C,11:00:00,16:00:00,180,0
3-R06C,16:00:00,20:00:00,90,0
3-R06C,20:00:00,22:00:00,180,0
8ST-R01,05:00:00,06:00:00,1200,0
8ST-R01,06:00:00,09:00:00,600,0
8ST-R01,09:00:00,16:00:00,1200,0
8ST-R01,16:00:00,20:00:00,600,0
8ST-R01,20:00:00,22:00:00,1200,0
8ST-R02,05:00:00,06:00:00,1200,0
8ST-R02,06:00:00,09:00:00,600,0
8ST-R02,09:00:00,16:00:00,1200,0
8ST-R02,16:00:00,20:00:00,600,0
8ST-R02,20:00:00,22:00:00,1200,0
6V-R03,05:00:00,06:00:00,600,0
6V-R03,06:00:00,09:00:00,300,0
6V-R03,09:00:00,16:00:00,600,0
6V-R03,16:00:00,20:00:00,300,0
6V-R03,20:00:00,22:00:00,600,0
6V-R04,05:00:00,06:00:00,600,0
6V-R04,06:00:00,09:00:00,300,0
6V-R04,09:00:00,16:00:00,600,0
6V-R04,16:00:00,20:00:00,300,0
6V-R04,20:00:00,22:00:00,600,0
9A-R05,05:00:00,06:00:00,600,0
9A-R05,06:00:00,09:00:00,300,0
9A-R05,09:00:00,16:00:00,600,0
9A-R05,16:00:00,20:00:00,300,0
9A-R05,20:00:00,22:00:00,600,0
9A-R06,05:00:00,06:00:00,600,0
9A-R06,06:00:00,09:00:00,300,0
9A-R06,09:00:00,16:00:00,600,0
9A-R06,16:00:00,20:00:00,300,0
9A-R06,20:00:00,22:00:00,600,0
9ST-R01,05:00:00,06:00:00,600,0
9ST-R01,06:00:00,09:00:00,300,0
9ST-R01,09:00:00,16:00:00,600,0
9ST-R01,16:00:00,20:00:00,300,0
9ST-R01,20:00:00,22:00:00,600,0
9ST-R02,05:00:00,06:00:00,600,0
9ST-R02,06:00:00,09:00:00,300,0
9ST-R02,09:00:00,16:00:00,600,0
9ST-R02,16:00:00,20:00:00,300,0
9ST-R02,20:00:00,22:00:00,600,0
10ST-R09,05:00:00,06:00:00,1200,0
10ST-R09,06:00:00,09:00:00,600,0
10ST-R09,09:00:00,16:00:00,1200,0
10ST-R09,16:00:00,20:00:00,600,0
10ST-R09,20:00:00,22:00:00,1200,0
10ST-R10,05:00:00,06:00:00,1200,0
10ST-R10,06:00:00,09:00:00,600,0
10ST-R10,09:00:00,16:00:00,1200,0
10ST-R10,16:00:00,20:00:00,600,0
10ST-R10,20:00:00,22:00:00,1200,0
JAK.100-R01,05:00:00,06:00:00,600,0
JAK.100-R01,06:00:00,09:00:00,300,0
JAK.100-R01,09:00:00,16:00:00,600,0
JAK.100-R01,16:00:00,20:00:00,300,0
JAK.100-R01,20:00:00,22:00:00,600,0
JAK.100-R02,05:00:00,06:00:00,600,0
JAK.100-R02,06:00:00,09:00:00,300,0
JAK.100-R02,09:00:00,16:00:00,600,0
JAK.100-R02,16:00:00,20:00:00,300,0
JAK.100-R02,20:00:00,22:00:00,600,0
2C-R03,15:00:00,16:00:00,600,0
2C-R03,16:00:00,20:00:00,300,0
2C-R03,20:00:00,23:00:00,600,0
2C-R03HL,09:00:00,16:00:00,600,0
2C-R03HL,16:00:00,20:00:00,300,0
2C-R03HL,20:00:00,24:00:00,600,0
2C-R04,15:00:00,16:00:00,600,0
2C-R04,16:00:00,20:00:00,300,0
2C-R04,20:00:00,23:00:00,600,0
2C-R04HL,15:00:00,16:00:00,600,0
2C-R04HL,16:00:00,20:00:00,300,0
2C-R04HL,20:00:00,24:00:00,600,0
PRJ1-R01,15:00:00,16:00:00,1200,0
PRJ1-R01,16:00:00,20:00:00,600,0
PRJ1-R01,20:00:00,23:00:00,1200,0
PRJ1-R01HL,15:00:00,16:00:00,1200,0
PRJ1-R01HL,16:00:00,20:00:00,600,0
PRJ1-R01HL,20:00:00,24:00:00,1200,0
PRJ1-R02,15:00:00,16:00:00,1200,0
PRJ1-R02,16:00:00,20:00:00,600,0
PRJ1-R02,20:00:00,23:00:00,1200,0
PRJ1-R02HL,15:00:00,16:00:00,1200,0
PRJ1-R02HL,16:00:00,20:00:00,600,0
PRJ1-R02HL,20:00:00,24:00:00,1200,0
PRJ2-R03,15:00:00,16:00:00,1200,0
PRJ2-R03,16:00:00,20:00:00,600,0
PRJ2-R03,20:00:00,23:00:00,1200,0
PRJ2-R03HL,15:00:00,16:00:00,1200,0
PRJ2-R03HL,16:00:00,20:00:00,600,0
PRJ2-R03HL,20:00:00,24:00:00,1200,0
PRJ2-R04,15:00:00,16:00:00,1200,0
PRJ2-R04,16:00:00,20:00:00,600,0
PRJ2-R04,20:00:00,23:00:00,1200,0
PRJ2-R04HL,15:00:00,16:00:00,1200,0
PRJ2-R04HL,16:00:00,20:00:00,600,0
PRJ2-R04HL,20:00:00,24:00:00,1200,0
PRJ3-R01,15:00:00,16:00:00,1200,0
PRJ3-R01,16:00:00,20:00:00,600,0
PRJ3-R01,20:00:00,23:00:00,1200,0
PRJ3-R01HL,15:00:00,16:00:00,1200,0
PRJ3-R01HL,16:00:00,20:00:00,600,0
PRJ3-R01HL,20:00:00,24:00:00,1200,0
PRJ3-R02,15:00:00,16:00:00,1200,0
PRJ3-R02,16:00:00,20:00:00,600,0
PRJ3-R02,20:00:00,23:00:00,1200,0
PRJ3-R02HL,15:00:00,16:00:00,1200,0
PRJ3-R02HL,16:00:00,20:00:00,600,0
PRJ3-R02HL,20:00:00,24:00:00,1200,0
T12-R03,05:00:00,06:00:00,720,0
T12-R02,18:00:00,19:00:00,720,0
7R-R01,05:00:00,06:00:00,1800,0
7T-R01,05:00:00,06:00:00,1800,0
